257,BA70-1B37D5E82DBC,CURSO ESTRATEGIA DE FORMACION PARA LA INCORPORACION DE TECNOLOGIAS 2020,2020,UNIVERSIDAD AUTONOMA DE San Luis Potosi MEXICO,6
258,BA70-1B37D5E82DBC,CURSO RECURSOS EDUCATIVOS EN IMAGEN,2021,UNIVERSIDAD AUTONOMA DE San Luis Potosi MEXICO,15
259,BA70-1B37D5E82DBC,CURSO EXCEL BASE DE DATOS,2021,UNIVERSIDAD AUTONOMA DE San Luis Potosi MEXICO,10
260,AE8D-E5CD887CE287,Producción de materiales avanzados a partir de metalurgia de polvos como base para su aplicación por medio de manufactura aditiva.,2019,CIATEC SLP MÉXICO,12
261,AE8D-E5CD887CE287,Asistente al Coloquio Institucional ECOS  Experiencias Docentes,2019,UNIVERSIDAD AUTÓNOMA DE SAN LUIS POTOSÍ MÉXICO,14
262,8802-DF575AF48C52,Curso ?NOM-035-2018  Factores de riesgo psicosociales?,2020,Facultad de Ingeniería U. A. S. L. P. México,10
263,8802-DF575AF48C52,Curso ?Taller para Redacción y Elaboración de  Artículos Técnicos? ,2013,Facultad de Ingeniería  U. A. S. L. P.  México,30
264,8802-DF575AF48C52,"Curso ""Capacitación para certificación Internacional Solid Works""",2012,Área Mecánica Eléctrica  Facultad de Ingeniería  U. A. S. L. P.  México,30
265,8802-DF575AF48C52,Curso ?PLC Básico?,2010,Universidad Tecnológica de SLP México,30
266,8802-DF575AF48C52,Curso de Dibujo Asistido por Computadora con: UNIGRAPHICS NX 6.0     ,2009,Área Mecánica Eléctrica  Facultad de Ingeniería  U. A. S. L. P.  México,30
267,8802-DF575AF48C52,Dibujo Auxiliado por Computadora. Autocad V10.,1993,Área Mecánica Eléctrica  Facultad de Ingeniería  U. A. S. L. P.  México,30
268,8DDE-294DB0FB421C,Manejo de equipos robóticos FANUC,2017,U.A.S.L.P. Facultad de Ingeniería México,40
269,8DDE-294DB0FB421C,Reading Comprenhension,2020,Grupo Educativo CNCM México,20
270,8DDE-294DB0FB421C,Conference Innovative Solutions in a Smart Grid,2021,U.A.S.L.P. Centro de Investigación y Estudios de Posgrado CIEP  Facultad de Ingeniería México,2
271,8DDE-294DB0FB421C,Seminario en línea ¿Cómo proteger mis Proyectos de Investigación? (Patentes  Modelos de utillidad  derechos de autor y marcas),2020,U.A.S.L.P. Centro de Investigación y Estudios de Posgrado CIEP  Facultad de Ingeniería México,2
272,8DDE-294DB0FB421C,Seminar: Neuro-Muscular Control on the system identification of human arm mechanics,2020,U.A.S.L.P. Centro de Investigación y Estudios de Posgrado CIEP  Facultad de Ingeniería México,2
273,8DDE-294DB0FB421C,Seminario Control Predictivo rápido para un sistema fotovoltaico conectado a la red eléctrica,2020,U.A.S.L.P. Centro de Investigación y Estudios de Posgrado CIEP  Facultad de Ingeniería México,2
274,8DDE-294DB0FB421C,Seminar: High-frequency power conversion with WideBandgap semiconductors,2020,U.A.S.L.P. Centro de Investigación y Estudios de Posgrado CIEP  Facultad de Ingeniería México,2
275,8DDE-294DB0FB421C,Aplicaciones de almacenamiento de energía en redes de potencia eléctrica,2020,U.A.S.L.P. Centro de Investigación y Estudios de Posgrado CIEP  Facultad de Ingeniería México,2
276,8DDE-294DB0FB421C,Seminario: Una mirada a la electrónica de alta densidad de potencia desde la perspectiva del LINC2E2 IPN,2020,U.A.S.L.P. Centro de Investigación y Estudios de Posgrado CIEP  Facultad de Ingeniería México,2
277,8DDE-294DB0FB421C,Seminario: Evaluación y diagnóstico de sistemas de transmisión subterránea de alta tensión,2020,U.A.S.L.P. Centro de Investigación y Estudios de Posgrado CIEP  Facultad de Ingeniería México,2
279,9D58-CCD553319E8A,Curso de análisis de datos de XPS,2016,IPICyT México,18
280,AD95-FFF7D1BFB099,Curso de Estadística y Probabilidad ,2021,Coursera México,40
281,B176-B8E05100F393,Simulación de Fenómenos de Transporte a traves de COMSOL multiphysics,2020,UASLP México,36
282,B176-B8E05100F393,Curso-taller iniciación a los polímeros: materiales y procesos,2015,UASLP México,30
283,B176-B8E05100F393,Inducción a la Normatividad de la Facultad de Ingeniería,2020,UASLP México,10
284,86A4-7121696F4C82,curso de ajuste de costos en contratos de obra publica,2018,INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION(ICIC) México,23
285,B116-2A08D08D3E53,Diplomado en Investigación Administrativa,2017,UASLP México,162
286,B116-2A08D08D3E53,Administración Financiera,2021,UASLP México,4
287,B116-2A08D08D3E53,5´s en el proceso de capacitación de evaluadores CONOCER,2017,UASLP México,30
288,911A-421C9A53F3F4,Aspectos clave del diseño de humedales construidos ,2019,Universidad Autónoma de San Luis Potosí  y la Pontificia Universidad Javeriana  México,20
289,911A-421C9A53F3F4,Curso de Pruebas de Bombeo,2019,Universidad Autónoma de San Luis Potosí  México,35
290,911A-421C9A53F3F4,Pruebas de Bombeo,2019,Asociación Geohidrológica Mexicana AC México,33
291,911A-421C9A53F3F4,Construcción de Ambientes de Aprendizaje ,2020,MAYAHII  México,40
292,911A-421C9A53F3F4,Diplomado en Gestión Social y Desarrollo Comunitario,2020,Instituto de desarrollo social  México,120
293,911A-421C9A53F3F4,Estructuración de actividades no presenciales a travéz de Didac-TIC,2020,Universidad Autónoma de San Luis Potosí  México,36
294,911A-421C9A53F3F4,Meteorología de patio trasero: La Ciencia del Tiempo,2020,Harvard  México,30
295,911A-421C9A53F3F4,Comunicación efectiva para el líder actual ,2020,Tecnológico de Monterrey  México,36
296,911A-421C9A53F3F4,Diplomado en Educación Financiera ,2020,La Comisión Nacional para la Protección y Defensa de los Usuarios  de Servicios Financieros México,150
297,8A8A-8FC56D337994,ECOS EXPERIENCIAS DOCENTES 2019 COLOQUIO INSTITUCIONAL La responsabilidad Social Universitaria presente en la práctica docente y en las mallas curriculares en el Marco del Coloquio Institucional ECOS Experiencias docentes,2019,UASLP México,30
298,8A8A-8FC56D337994,La crisis del agua XXIV Semana de ciencia y tecnología,2017,FACULTAD DE INGENIERÍA UASLP México,40
299,8A8A-8FC56D337994,Taller de Divulgación COPOCYT,2018,COPOCYT México,10
300,8A8A-8FC56D337994,Coloquio de Nacional de Ciencia Recreativa de,2018,UASLP México,20
301,8A8A-8FC56D337994,ENCUENTRO DE HIGIENE Y SEGURIDAD,2016,SECRETARIA DEL TRABAJO Y PREVISIÓN SOCIAL  México,20
302,8A8A-8FC56D337994,Diplomado de Proyectos de Educación Ambiental Agenda Ambiental UASLP,2015,UASLP México,160
303,B548-C001774C5E41,MANEJO DEL PACIENTE INTOXICADO POR DROGAS IDENTIFICACIÓN Y TRATAMIENTO,2021,FEDERACIÓN LATINOAMERICANA DE CAPACITACIÓN Y ENTRENAMIENTO DE SALUD OCUPACIONAL México,20
304,B548-C001774C5E41,MITOS Y REALIDADES DEL PACIENTE COVID 19,2021,FEDERACION LATINOAMERICANA DE CAPACITACION México,4
305,B548-C001774C5E41,SOPORTE VITAL BÁSICO AVB,2019,ASESORES DE EMERGENCIAS Y DESASTRES México,24
306,B548-C001774C5E41,FABOTERAPIA Y TOXICOLOGIA DE LOS VENENOS,2019,LABORATORIO BIOCLON México,5
307,B548-C001774C5E41,FABOTERAPIA Y TOXICOLOGIA DE LOS VENENOS,2020,LABORATORIO BIOCLON México,4
308,B548-C001774C5E41,EVACUACION DE INMUEBLES Y RESCATE EN ESPACIOS CONFINADOS,2020,"ISSSTE ""IGNACIO ZARAGOZA"" México",40
309,B548-C001774C5E41,PRIMEROS AUXILIOS BASICOS,2019,INASE México,16
310,B548-C001774C5E41,INTERVENCIONES VITALES EN SITUACIONES DE RIESGO Y DESASTRES,2018,GRUPO UBAN México,35
311,B548-C001774C5E41,FORMACIÓN DE PERROS DE BUSQUEDA Y RESCATE,2019,PROTECCIÓN CIVIL MUNICIPAL DE SAN LUIS POTOSI México,30
312,B548-C001774C5E41,BUSQUEDA Y RESCATE EN ESTRUCTURAS COLAPSADAS,2018,GRUPO UBAN México,30
313,B548-C001774C5E41,AMARRES DE CARGAS Y EQUIPOS,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
314,B548-C001774C5E41,PAUTAS MINIMAS DE SEGURIDAD ENTE SITUACIONES DE RIESGO,2018,CENAPRED México,8
315,B548-C001774C5E41,LOS DESASTRES Y SUS EFECTOS PSICOLÓGICOS,2019,MEXICOX México,8
316,B548-C001774C5E41,PREVENCION Y COMBATE DE INCENDIOS,2018,CÉSAR EDGAR CORDOBA BOLIO México,16
317,B548-C001774C5E41,CLASIFICACIÓN Y USO DE EQUIPO DE PROTECCIÓN RESPIRATORIA,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
318,B548-C001774C5E41,MANEJO A LA DEFENSIVA,2018,CÉSAR EDGAR CORDOBA BOLIO México,16
319,B548-C001774C5E41,SEGURIDAD EN EL MANEJO DE MAQUINARIA PESADA,2018,CÉSAR EDGAR CORDOBA BOLIO México,16
320,B548-C001774C5E41,MANEJO DE MATERIALES PELIGROSOS,2018,CÉSAR EDGAR CORDOBA BOLIO México,16
321,B548-C001774C5E41,CONTROL Y MANEJO DE DESASTRES,2018,CÉSAR EDGAR CORDOBA BOLIO México,18
322,B548-C001774C5E41,INVESTIGACIÓN DE ACCIDENTES E INCIDENTES,2018,CÉSAR EDGAR CORDOBA BOLIO México,16
323,B548-C001774C5E41,ELECTRICIDAD,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
324,B548-C001774C5E41,CANDADEO Y ETIQUETADO,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
325,B548-C001774C5E41,SEGURIDAD EN TALLERES,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
326,B548-C001774C5E41,TRABAJOS EN ALTURA,2018,CÉSAR EDGAR CORDOBA BOLIO México,16
327,B548-C001774C5E41,LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y SU PROTECCIÓN AL AMBIENTE ,2018,CÉSAR EDGAR CORDOBA BOLIO México,16
328,B548-C001774C5E41,LEY GENERAL PARA LA PREVENCIÓN Y GESTION INTEGRAL DE LOS RESIDUOS,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
329,B548-C001774C5E41,TRABAJO EN ESPACIOS CONFINADOS,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
330,B548-C001774C5E41,IDENTIFICACIÓN DE AREAS DE RIESGO EN EL TRABAJO,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
331,B548-C001774C5E41,ANALISIS DE SEGURIDAD EN EL TRABAJO,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
332,B548-C001774C5E41,ANALISIS CAUSA RAIZ,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
333,B548-C001774C5E41,AUDITORIAS EFECTIVAS,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
334,B548-C001774C5E41,EQUIPO DE RESPIRACIÓN AUTÓNOMA,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
335,B548-C001774C5E41,USO DE EQUIPO DE DETECCIÓN DE GASES: EXPLOSIMETRO  OXIGENO Y TOXICIDAD,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
336,B548-C001774C5E41,HOJAS DE DATOS DE SEGURIDAD DE SUSTANCIAS QUIMICAS INVOLUCRADAS EN LOS CENTROS DE TRABAJO,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
337,B548-C001774C5E41,MANEJO DE MATERIALES Y RESIDUOS PELIGROSOS,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
338,B548-C001774C5E41,REGLAMENTO FEDERAL DE SEGURIDAD E HIGIENE Y MEDIO AMBIENTE DE TRABAJO,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
339,B548-C001774C5E41,BASICO DE SEGURIDAD,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
340,B548-C001774C5E41,CONCEPTOS BASICOS DE PALNES DE RESPUESTA A EMERGENCIAS,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
341,B548-C001774C5E41,PROCEDIMIENTOS CRITICOS,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
342,B548-C001774C5E41,MANIOBRAS E IZAJES,2018,CÉSAR EDGAR CORDOBA BOLIO México,8
343,B548-C001774C5E41,ELABORACIÓN D EPROGRAMAS INTERNOS DE PROTECCIÓN CIVIL,2018,PROTECCIÓN CIVIL MUNICIPAL DE SAN LUIS POTOSI México,4
344,B548-C001774C5E41,SEMINARIO INTERNACIONAL DE PERROS DE BUSQUEDA Y RESCATE,2018,ESCUADRON DE RESCATE K-9 México,40
345,B548-C001774C5E41,TALLER DE INDUCCIÓN A LA NORMATIVA DE LA FACULTAD DE INGENIERIA,2018,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI  FACULTAD DE INGENIERIA México,12
346,B548-C001774C5E41,EXCEL PARA LA ADMINISTRACIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO,2017,INSTITUTO CULTURAL MANUEL JOSE OTHON México,18
347,B548-C001774C5E41,SEMINARIO INTERNACIONAL DE BUSQUEDA Y RESCATE,2017,ESCUADRON CANINO K-9 S.O.S México,40
348,B548-C001774C5E41,EL CURSO DE PRIMEROS AUXILIOS BASICO,2020,INASE México,8
349,B548-C001774C5E41,INTERVENCIÓN EN SITUACIONES DE RIESGO VITALES Y DE DESASTRE,2019,GRUPO UBAN México,30
350,B548-C001774C5E41,Equipamiento de Protección Individual (EPI) y vestuario según Normativa Europea,2020,ACADEMIA VIRTUAL OBA EUA,8
351,B548-C001774C5E41,Estrés por calor y barreras de humedad,2020,ACADEMIA VIRTUAL OBA EUA,8
352,B548-C001774C5E41,BUSQUEDA Y RESCATE EN ESTRUCTURAS COLAPSADAS,2019,GRUPO UBAN México,30
353,B548-C001774C5E41,SEGURIDAD Y SOBREVIVENCIA EN EL MAR,2020,CÉSAR EDGAR CORDOBA BOLIO México,8
354,B548-C001774C5E41,BUSQUEDA Y RESCATE EN ESTRUCTURAS COLAPSADAS,2021,GRUPO UBAN México,35
355,B548-C001774C5E41,INCENDIOS FORESTALES,2020,CONAFOR México,40
356,B548-C001774C5E41,RESCATE EN AGUAS EN  MOVIMIENTO NIVEL BÁSICO,2020,SAFETY & RESCUE México,40
357,B548-C001774C5E41,RESCATE EN AGUAS EN  MOVIMIENTO NIVEL AVANZADO,2020,SAFETY & RESCUE México,45
358,B548-C001774C5E41,SEMINARIO DE PERROS DE BUSQUEDA Y RESCATE,2020,RESCATE TULA México,25
359,B548-C001774C5E41,IV CURSO NACIONAL DE BOMBERAS,2017,ASOCIACIÓN MEXICANA DE JEFES DE BOMBEROS México,24
360,B548-C001774C5E41,Equipamiento de Protección Individual (EPI) y vestuario según Normativa Europea,2020,ACADEMIA VIRTUAL OBA EUA,8
361,B548-C001774C5E41,Estrés por calor y barreras de humedad,2020,ACADEMIA VIRTUAL OBA EUA,8
362,B548-C001774C5E41,EL A B C DEL ADIESTRAMIENTO CANINO,2020,ESCUELA CANINA VON K-9 México,40
363,B548-C001774C5E41,OPERACIONES CONTRA INCENDIOS,2019,DIRECCIÓN DE BOMBEROS METROPOLITANOS DE SAN LUIS POTOSÍ México,5
364,B548-C001774C5E41,LA TUTORIA COMO ELEMENTO FUNDAMENTAL EN LA FORMACIÓN INTEGRAL DE LOS ESTUDIANTES,2019,FACULTAD DE INGENIERIA DE LA UASLP México,30
365,B548-C001774C5E41,LA TUTORIA COMO ELEMENTO FUNDAMENTAL EN LA FORMACIÓN INTEGRAL DE LOS ESTUDIANTES,2019,FACULTAD DE INGENIERIA DE LA UASLP México,30
366,B548-C001774C5E41,II SEMINARIO DE BUSQUEDA Y RESCATE K-9,2019,EK PEEK México,40
367,B548-C001774C5E41,SEMINARIO DE OCI,2019,ESCUELA CANINA CASTA BRAVA México,25
368,AC0C-96144F0179CC,Webinar  en área de adsorción de febrero a junio,2021,ASOCIACION MEXICANA DE ADSORCIÓN CV México,10
369,AC0C-96144F0179CC,Escuela de verano de adsorción,2021,ASOCIACION MEXICANA DE ADSORCIÓN CV México,36
370,95A7-77393E09179F,Curso Taller de Alineación para obtener la Certificación en Evaluación de la Competencia de Candidatos con base en Estándares de Competencia EC0076. PROLCI S.C. y CONOCER,2012,PROLCI México,30
371,95A7-77393E09179F,Implementación de la Norma Mexicana NMX-R-025-SCFI-2015 en Igualdad Laboral y No Discriminación,2017,INMUJERES e Instituto de las Mujeres del Estado de San Luis Potosí. México,9
373,AAA3-DB11D6BC67F5,Curso Virtual Química Verde principio por principio,2020,UNAM México,25
374,AAA3-DB11D6BC67F5,"Reunión Anual de la Red Temática ""Gestión de la Calidad y Disponibilidad del Agua""",2020,Red Temática CONACyT Gestión de la Calidad y disponibilidad del agua México,40
375,AAA3-DB11D6BC67F5,Curso taller Inducción a la Normatividad de la facultad de Ingeniería,2020,UASLP México,10
376,AAA3-DB11D6BC67F5,3er. Taller Latinoamericano de Materiales de carbono,2018,Universidad de los Andes Colombia,48
377,AAA3-DB11D6BC67F5,XI Congreso Nacional de Toxicología,2019,UASLP  Sociedad Mexicana de Toxicología México,30
378,AAA3-DB11D6BC67F5,7a Reunión de usuarios de Luz Sincrotón.,2017,Red Temática de usuarios de Luz Sincrotrón México,30
379,A671-CCC4DB53F52B,Curso-Taller Internacional Hidrogeoquímica Ambiental,2019,Centro de Formación en investigación en geociencias y geotecnología Perú,32
380,A671-CCC4DB53F52B,Modelación de la recarga artificial de agua subterránea con PHREEQC,2019,Asociación Geohidrológica Mexicana México,18
381,A671-CCC4DB53F52B,Hidrogeoquímica Aplicada,2017,Fundación Pro-Ciencias de la Tierra FECIT  AC México,40
382,A671-CCC4DB53F52B,Modelación hidrogeoquimica con PHREEQC 3.0 y Geochemists workbench 11.0,2016,Instituto Mexicano de Tecnología del Agua México,32
383,9473-8E0C7C8C2298,Curso de Entomología: filogenia  interacciones e importancia de los insectos,2020,Universidad Autónoma Metropolitana- Unidad Xochimilco México,18
385,9473-8E0C7C8C2298,Taller Fortaleciendo capacidades para la conservación de la mariposa monarca,2019,Correo Real AC México,10
387,9473-8E0C7C8C2298,Taller de Formación de instructores,2017,Secretaría de Educación Pública  Instituto de Capacitación para el trabajo México,15
388,9473-8E0C7C8C2298,Agente capacitador externo,2017,Secretaría de Trabajo y Previsión Social México,15
389,9473-8E0C7C8C2298,Curso de Justicia ambiental: Gestión y aplicación de la normatividad ambiental,2017,Universidad Autónoma de San Luis Potosí - Agenda Ambiental México,10
390,9473-8E0C7C8C2298,Taller para Naturalistas,2017,Comisión Nacional dela Biodiversidad México,3
391,A866-EB93C1A69B3E,Topografía y fotogrametría avanzada,2019,?Geodrones Ingeniería y Consultoría S.A. de C.V.  México,20
392,A866-EB93C1A69B3E,VANT?s aplicados a la agricultura de precisión,2016,LaNGIF  UASLP México,40
393,8F56-F9AA6096D2CA,"Taller ""Semi-automatic Classification Plugin en QGIS"" en la ""I Reunión Nacional de Usuarios QGIS México""",2018,Universidad de Guanajuato - División de Ingenierías México,4
394,8F56-F9AA6096D2CA,"Taller ""GRASS < 3 QGIS"" en la ""I Reunión Nacional de Usuarios QGIS México""",2018,Universidad de Guanajuato - División de Ingenierías México,4
395,A0E2-3B2B72FBE841,Introducción al uso y representación de información  geoespacial,2017,CentroGeo  México,30
396,A0E2-3B2B72FBE841,Desarrollo sustentable ,2018,Universidad Autónoma de San Luis Potosí  México,40
397,A0E2-3B2B72FBE841,Ecología,2018,Universidad Autónoma de San Luis Potosí  México,40
399,A0E2-3B2B72FBE841,Ecología y manejo de cuencas hidrográficas ,2019,Instituto de Zonas Desérticas  México,40
400,A0E2-3B2B72FBE841,Desastres  medioambiente y reducción del riesgo,2019,Universidad Autónoma de San Luis Potosí  México,40
401,A0E2-3B2B72FBE841,Diseño y evaluación de proyectos de investigación ,2019,Universidad Autónoma de San Luis Potosí  México,40
402,A0E2-3B2B72FBE841,Evaluación de riesgos a la salud humana ,2020,Universidad Autónoma de San Luis Potosí  México,40
403,8848-48AE333AF935,Certificación Ensambles Avanzados en SolidWorks,2019,SolidWorks México,40
404,9FD7-04AA740996E7,Curso Master en Inteligencia Emocional y Soft Skills YPD,2021,UDEMY EUA,11
405,9FD7-04AA740996E7,Curso Certificado de Mindfullness niveles I II III  y Master,2021,UDEMY EUA,17
406,9FD7-04AA740996E7,Curso Introducción a los Proyectos Privados de Inversión,2021,UDEMY EUA,1
407,9FD7-04AA740996E7,Curso MS Teams de 0 a 100 para Profesores,2020,UDEMY EUA,7
408,9FD7-04AA740996E7,Curso Excel Financiero,2021,UDEMY EUA,34
409,9FD7-04AA740996E7,Curso Habilidades Blandas las Once Habilidades Escenciales,2021,UDEMY EUA,1
410,9FD7-04AA740996E7,Curso Certificación en Terapia Cognitiva Conductual,2019,UDEMY EUA,17
411,9FD7-04AA740996E7,Curso Comunicación Efectiva y Asertiva,2019,UDEMY EUA,2
412,9FD7-04AA740996E7,Curso Comunicador Estrella,2019,UDEMY EUA,5
413,9FD7-04AA740996E7,Curso PNL para Lideres  Managers y Formadores,2019,UDEMY EUA,7
414,9FD7-04AA740996E7,Curso Escritura Terapéutica Escribir como Terapia,2019,UDEMY EUA,4
415,A171-3BA9BB00F6BF,Estancia de investigación,2019,Instituto Tecnológico de Estudios Superiores de Monterrey  campus Monterrey México,30
416,A171-3BA9BB00F6BF,Manejo del Estrés,2019,Universidad Autónoma de San Luis Potosí México,6
417,B317-A220452EA6AB,XIII REUNIÓN ANUAL DE LA AAPT MX,2020,UASLP México,24
418,BCA4-02D1D7285BF0, Taller Elementos en el desarrollo de la identidad profesional docente,2021,Universidad Autónoma de San Luis Potosí México,7
419,A16C-AFA7E8FEEA6F,La innovación desde los docentes.,2021,SEP México,5
420,A719-7932825DC436,Diplomado ?Divulgación de la Ciencia  la Tecnología y la Innovación?,2012,Universidad Autónoma de San Luis Potosí México,80
421,A719-7932825DC436,Curso ?Redacción para Periodismo Científico?,2013,Consejo Potosino de Ciencia y Tecnología México,20
422,A719-7932825DC436,Curso ?Productos Multimedia?,2013,Consejo Potosino de Ciencia y Tecnología México,20
423,A719-7932825DC436,Taller Elaboración de Proyectos de Divulgación,2013,Consejo Potosino de Ciencia y Tecnología México,20
424,A719-7932825DC436,Taller Gestión de recursos para la divulgación de ciencia  tecnología e innovación,2013,Consejo Potosino de Ciencia y Tecnología México,20
425,A719-7932825DC436,Curso para la formación de Talleristas,2013,Consejo Potosino de Ciencia y Tecnología México,20
426,A719-7932825DC436,"Curso ?Divulgación de la Ciencia  la Tecnología y la Innovación""",2015,Universidad Autónoma de San Luis Potosí México,5
427,A719-7932825DC436,Taller ?Creación de Empresas de Divulgación?,2015,Consejo Potosino de Ciencia y Tecnología México,3
428,A719-7932825DC436,Taller ?Comunicación Efectiva en la Práctica Radiofónica y con Grupos?,2015,Universidad Autónoma de San Luis Potosí México,3
429,A719-7932825DC436,Taller de Capacitación para la Actualización de los Registros Nacionales de Información Estadística y Geográfica (RNIEG),2015,Instituto Nacional de Estadística y Geografía México,3
430,A719-7932825DC436,Curso Redacción,2016,Oficialía Mayor del Ejecutivo del Gobierno del Estado de San Luis Potosí México,15
431,A719-7932825DC436,Curso Mapeo de Procesos,2016,Oficialía Mayor del Ejecutivo del Gobierno del Estado de San Luis Potosí México,12
432,A719-7932825DC436,Curso Diagnostico de Autismo,2016,Sistema Educativo Estatal Regular México,4
433,A719-7932825DC436,Curso Clasificación y Desclasificación de la Información,2017,Instituto Nacional de Transparencia  Acceso a la Información y Protección de Datos Personales México,1
434,A719-7932825DC436,Curso Reforma Constitucional en Materia de Transparencia,2017,Instituto Nacional de Transparencia  Acceso a la Información y Protección de Datos Personales México,1
435,A719-7932825DC436,Curso Introducción a la Ley Federal de Transparencia y Acceso a la Información Pública,2017,Instituto Nacional de Transparencia  Acceso a la Información y Protección de Datos Personales México,1
436,A719-7932825DC436,Curso Descripción Archivística,2017,Instituto Nacional de Transparencia  Acceso a la Información y Protección de Datos Personales México,1
437,A719-7932825DC436,Curso Introducción a la Ley General de Transparencia y Acceso a la Información Pública,2017,Instituto Nacional de Transparencia  Acceso a la Información y Protección de Datos Personales México,1
438,A719-7932825DC436,Curso Introducción a la Administración Pública Mexicana,2017,Instituto Nacional de Transparencia  Acceso a la Información y Protección de Datos Personales México,1
439,A719-7932825DC436,Curso Metodología para la valoración y disposición documental,2017,Instituto Nacional de Transparencia  Acceso a la Información y Protección de Datos Personales México,1
440,A719-7932825DC436,Curso Ética Pública,2017,Instituto Nacional de Transparencia  Acceso a la Información y Protección de Datos Personales México,1
441,A719-7932825DC436,Curso Sensibilización para la Transparencia y la Rendición de Cuentas,2017,Instituto Nacional de Transparencia  Acceso a la Información y Protección de Datos Personales México,1
443,A719-7932825DC436,Diplomado ?Presupuesto basado en Resultados (PbR)?,2017,Universidad Nacional Autónoma de México México,80
444,A719-7932825DC436,Curso ?Desarrollo de nuevas actividades y proyectos para divulgación?,2017,Consejo Potosino de Ciencia y Tecnología México,3
445,A719-7932825DC436,Curso ?Negociación y trato con personas?,2017,Consejo Potosino de Ciencia y Tecnología México,2
446,A719-7932825DC436,Curso La ética  el ser humano y la ciencia,2017,Tecnológico Nacional de México México,10
447,A719-7932825DC436,Curso Desarrollo Sustentable  nuestro futuro compartido,2017,Tecnológico Nacional de México México,10
448,A719-7932825DC436,Curso Investigación. Descubrimiento Hechos y Principios,2017,Tecnológico Nacional de México México,10
449,A719-7932825DC436,Taller Lenguaje Audiovisual para la Comunicación del Conocimiento,2018,Consejo Potosino de Ciencia y Tecnología México,4
450,A719-7932825DC436,Taller Creatividad en la Divulgación Científica,2018,Consejo Potosino de Ciencia y Tecnología México,4
451,A719-7932825DC436,Taller De experto a youtuber,2018,Sociedad Mexicana para la Divulgación de la Ciencia y la Técnica A.C. México,3
452,A719-7932825DC436,"Taller ""Actualización para vendedores""",1995,Distribuidora Conher  S.A. de C.V. México,10
453,A719-7932825DC436,Seminario Fundamentos de Programación Neurolingüistica,1996,Instituto de Programación Neurolingüistica de Monterrey México,15
454,A719-7932825DC436,Seminario Calidad Humana en la Empresa,1998,PR Capacitación - Distribuidora Conher  S.A. de C.V. México,10
455,A719-7932825DC436,"Seminario - Taller ""La venta paso a paso con programación neurolingüistica""",2001,PR Capacitación México,8
456,A719-7932825DC436,English Language Program Intensive Summer Session,2001,The University of Winnipeg Canadá,150
457,A719-7932825DC436,Taller teórico-práctico Sistemas de inventario Kanban,2001,Facultad de Ingeniería  UASLP México,3
458,A719-7932825DC436,Preview Delivery Instructions ,2002,BMW de México México,5
459,A719-7932825DC436,BMW & Mini Engineer,2004,Terry Sayther Automotive Estados Unidos,960
460,A719-7932825DC436,Finanzas para Directores no financieros,2005,Universidad del Centro de México México,30
461,A719-7932825DC436,"Ciclo de conferencias UIN ""Negociación  operaciones  globalización y economía""",2007,Universidad Interamericana del Norte Campus San Luis Potosí México,5
462,A719-7932825DC436,"Ciclo de conferencias UIN ""Seis sigma-Lean Manufacturing""",2007,Universidad Interamericana del Norte Campus San Luis Potosí México,5
463,A719-7932825DC436,"Taller ""Forma tu micro empresa""",2007,CANACINTRA San Luis Potosí México,4
464,A719-7932825DC436,Curso de Criminología,2009,Universidad del Centro de México México,30
465,A719-7932825DC436,"Taller ""La productividad laboral en mi vida profesional""",2011,Instituto Tecnológico Superior de San Luis Potosí  Capital México,6
466,A719-7932825DC436,Taller de Sistemas Temosolares a Concentración,2011,Coordinación para la Innovación y Aplicación de la Ciencia y la Tecnología  UASLP México,2
467,A719-7932825DC436,"Seminario ""Las energías renovables y su importancia en San Luis Potosí""",2012,Fideicomiso para el ahorro de energía eléctrica - Instituto Municipal de Planeación de San Luis Potosí México,4
468,A719-7932825DC436,"Taller ""Lean manufacturing""",2012,Universidad del Centro de México México,6
469,A719-7932825DC436,Taller de Recursos Humanos,2012,Universidad del Centro de México México,2
